job_title,job_info,position,employer,city,province,skill,seniority,work_type,industry_type,min_salary,max_salary,avg_salary
Senior Supply Chain Data Analysts,"Business Analyst, Workday",Business Analyst,Element Fleet Management,Mississauga,ON,"Jira, Python, SQL, Office Suite, Project management",ANY,In-Person,Others,89000.0,93000.0,91000.0
Business and Marketing Analysts,Business Analyst,Business Analyst,Oggn Inc.,Ottawa,ON,"Business analysis, Statistics, Analytics",ANY,In-Person,Others,60000.0,84000.0,72000.0
Senior Supply Chain Data Analysts,Supply Chain Analyst,Analyst,Trojan Technologies,London,ON,"Power BI, SQL, Kanban, Writing skills, Supply chain",ANY,In-Person,Technology,53000.0,85000.0,69000.0
Business and Marketing Analysts,Business Analyst,Business Analyst,University Of Alberta,Edmonton,AB,"CRM software, Business analysis, Statistics, No SQL",ANY,In-Person,Technology,65000.0,90000.0,77500.0
Business and Marketing Analysts,"Analyst, Global Investment Banking, Global Diversified Industries",Analyst,Cibc,Toronto,ON,"Python, Tableau, Computer operation, SQL, Financial auditing",ANY,In-Person,Others,85000.0,95000.0,90000.0
Senior Business Intelligence Analysts,It Cost Business Analyst,Business Analyst,Ingersoll Rand,Barrie,ON,"SQL, SAP, No SQL",ANY,In-Person,Others,54000.0,71000.0,62500.0
Senior Business Intelligence Analysts,"Privacy Analyst, Business Effectiveness",Analyst,Cibc,Toronto,ON,"Tableau, SQL, Microsoft Outlook, Office Suite, Loss prevention",ANY,In-Person,Others,55000.0,85000.0,70000.0
Business and Marketing Analysts,Business Analyst,Business Analyst,Teleperformance,Toronto,ON,"Sales support, SQL, Sales, SQL, Statistical analysis",ANY,In-Person,Others,50000.0,57200.0,53600.0
Systems and Data Analysts,"Specialist, Business Intelligence Data Warehouse",Data Specialist,Island Health,Victoria,BC,"Cognos, Data modeling, XML, SQL, Databases",Senior,In-Person,Healthcare,94931.2,136448.0,115689.6
Systems and Data Analysts,"Specialist, Business Intelligence Data Warehouse",Data Specialist,Island Health,Victoria,NL,"Cognos, Data modeling, XML, SQL, Databases",Senior,In-Person,Healthcare,94931.2,136448.0,115689.6
Systems and Data Analysts,"Specialist, Business Intelligence Data Warehouse",Data Specialist,Island Health,Victoria,MB,"Cognos, Data modeling, XML, SQL, Databases",Senior,In-Person,Healthcare,94931.2,136448.0,115689.6
Senior Supply Chain Data Analysts,Sr. Business Analyst,Business Analyst,Electronic Arts,Vancouver,BC,"Power BI, Azure, Google Cloud Platform, Tableau, Databases",Senior,In-Person,Others,89000.0,123000.0,106000.0
Senior Business Intelligence Analysts,Senior Business Process Analyst,Analyst,Bc Financial Services Authority,Vancouver,BC,"Visio, Statistics, Presentation skills, Recruiting, Business requirements",Senior,In-Person,Technology,88000.0,137000.0,112500.0
Senior Supply Chain Data Analysts,"Lead, Manufacturing Analyst",Lead,Vista,Lakeshore,ON,"SQL, Supply chain, R, SQL, Tableau",Senior,In-Person,Others,68500.0,87000.0,77750.0
Senior Supply Chain Data Analysts,"Lead, Manufacturing Analyst",Lead,Vista,Lakeshore,MB,"SQL, Supply chain, R, SQL, Tableau",Senior,In-Person,Others,68500.0,87000.0,77750.0
Business Systems Analysts,Business Analyst - Erp,Business Analyst,Osi Maritime Systems,Burnaby,BC,"Power BI, System administration, SQL, Supply chain, ERP systems",ANY,In-Person,Technology,93000.0,114000.0,103500.0
Database Analysts,Database Analyst,Analyst,Exioms Canada,Mississauga,ON,Python,ANY,In-Person,Others,89440.0,89440.0,89440.0
Business Systems Analysts,Systems Analyst,System Analyst,St. Paul Education,St. Paul,AB,"Microsoft Windows Server, VoIP, Database management, Project management, Project management methodology",ANY,In-Person,Education,56000.0,80000.0,68000.0
Business Systems Analysts,Business Systems Analyst,System Analyst,Translink,Vancouver,BC,"Azure, Enterprise software, DevOps, Weblogic, SQL",ANY,In-Person,Others,30240.56,57200.0,43720.28
Business Systems Analysts,"Analyst, Business Systems",System Analyst,Fraser Health,Surrey,BC,"Research, Project management, Business requirements, Leadership, Information management",ANY,In-Person,Healthcare,72113.6,103646.4,87880.0
Business and Marketing Analysts,Market Research Analyst,Analyst,Nutriza Inc.,North York,ON,"Sales, Python",ANY,In-Person,Others,89440.0,89440.0,89440.0
Senior Business Analysts,Senior Strategic Business Analyst,Business Analyst,Alberta Pensions Services Corporation (Aps),Edmonton,AB,"Public speaking, Change management, Presentation skills, Agile, Budgeting",Senior,In-Person,Service,77000.0,114000.0,95500.0
Senior Supply Chain Data Analysts,"Business Systems Analyst (Travel And Expense) - Mississauga, Cad- W2",System Analyst,Techprism.Inc,Mississauga,ON,"Jira, Writing skills, Mobile applications, R, Statistics",ANY,In-Person,Technology,71302.40000000001,114545.6,92924.0
Database Analysts,Database Analyst,Analyst,Zomi Technology Ltd.,Vancouver,BC,Python,ANY,In-Person,Technology,76960.0,76960.0,76960.0
Senior Supply Chain Data Analysts,Functional Analyst,Analyst,Desjardins,Montreal,QC,"Tableau, SAS, Python, Drafting, Control-M",ANY,In-Person,Others,68500.0,87000.0,77750.0
Business and Marketing Analysts,Research Analyst,Analyst,Ballad Consulting Group,Edmonton,AB,"Adobe Photoshop, SQL, Writing skills, Adobe Illustrator, Research",ANY,In-Person,Consulting,50000.0,60000.0,55000.0
Systems and Data Analysts,Data Analyst - Informatics And Systems,System Analyst,Belloy Geologists,Calgary,AB,"CSS, Python, Windows, Office Suite, Databases",ANY,In-Person,Others,87360.0,87360.0,87360.0
Business and Technical Analysts,Business Analyst - Sap Concur,Business Analyst,Altis Recruitment,Toronto,ON,"SAP, ERP systems, Python, Office Suite, Project management",ANY,In-Person,Technology,104000.0,104000.0,104000.0
Business and Technical Analysts,Cfd Analyst,Analyst,Enerkem Inc.,Sherbrooke,QC,"Bilingual, Tableau, Mechanical engineering, Python, Presentation skills",ANY,In-Person,Others,65000.0,72000.0,68500.0
Business and Technical Analysts,Bi Engineer,Data Engineer,Corel Corporation Usa,Canada,Undef,"Power BI, Data modeling, Business intelligence, Tableau, PostgreSQL",ANY,In-Person,Others,100000.0,110000.0,105000.0
Business and Marketing Analysts,Business Analyst,Business Analyst,Net Solutions India,Toronto,ON,"Statistics, Product management, User acceptance testing, Agile, Business requirements",ANY,In-Person,Consulting,57000.0,75000.0,66000.0
Systems and Data Analysts,Hr Technology Lead And Data Analyst,Lead,City Of Barrie,Barrie,ON,"Python, SAP SuccessFactors, SQL, Microsoft Access, Microsoft Outlook",Senior,In-Person,Technology,64000.0,90000.0,77000.0
Database Analysts,Database Analyst,Analyst,Nrit Consulting,Calgary,AB,Python,ANY,In-Person,Technology,89440.0,89440.0,89440.0
Database Analysts,Database Analyst,Analyst,Rish Consulting,Calgary,AB,Python,ANY,In-Person,Consulting,89440.0,89440.0,89440.0
Database Analysts,Programmer Analyst,Programmer,University Of British Columbia,Vancouver,BC,"Power BI, SQL, Business intelligence, Visual Basic, Relational databases",ANY,In-Person,Technology,30240.56,57200.0,43720.28
Systems and Data Analysts,Artificial Intelligence (Ai) Analyst,Analyst,Jaaj Consultancy Services Inc.,Milton,ON,"MATLAB, SQL, Big data, R, Laboratory experience",ANY,In-Person,Service,100880.0,100880.0,100880.0
Senior Business Analysts,Senior Business Analyst,Business Analyst,Ivey Business School Foundation,London,ON,"Data modeling, Relational databases, Business analysis, Research, SQL",Senior,In-Person,Education,53000.0,82000.0,67500.0
Financial and Operational Analysts,"Portfolio Management Analyst, Quantitative Equity",Quantitative Analyst,"Connor, Clark & Lunn Financial Group",Vancouver,BC,SQL,ANY,In-Person,Finance,90000.0,180000.0,135000.0
Senior Business Analysts,Intermediate Business Analyst,Business Analyst,Home Trust Company,Toronto,ON,"Bilingual, Data modeling, Customer service, Visio, Office Suite",Mid,In-Person,Others,72000.0,91000.0,81500.0
Senior Supply Chain Data Analysts,Power Market Analyst - 24321,Analyst,Enverus,Calgary,AB,"Sales, Project planning, Statistics, SQL, Agile",ANY,In-Person,Others,80000.0,95000.0,87500.0
Senior Business Intelligence Analysts,Operations Technical Analyst,Analyst,"Raymond James Financial, Inc.",Vancouver,BC,"Power BI, SQL, Writing skills, Statistics, Office Suite",ANY,In-Person,Finance,75000.0,90000.0,82500.0
Business and Technical Analysts,Risk & Payments Data Analyst/Analyste De Données Risques & Paiements,Risk Analyst,Plusgrade,Montreal,QC,"Computer science, SQL, Schematics, Alteryx, Statistics",ANY,In-Person,Others,64123.59,86600.0,75361.795
Senior Supply Chain Data Analysts,Sr. Business Analyst,Business Analyst,Transatlantic Business Consulting Inc.,Ottawa,ON,"Software deployment, LAN, WAN, Computer networking",Senior,In-Person,Consulting,137280.0,180000.0,158640.0
Business and Technical Analysts,Analyste Des Rapports Sur Les Investissements,Analyst,Omers,Toronto,ON,"Python, Investment, Power BI, SQL, SQL",ANY,In-Person,Others,64123.59,86600.0,75361.795
Financial and Operational Analysts,"Analyst, Marketing Analytics",Analyst,Klick Health,Toronto,ON,"Google Tag Manager, Statistics, Tableau, SQL, Statistical analysis",ANY,In-Person,Healthcare,75000.0,92000.0,83500.0
Business and Technical Analysts,Econ 24R - Economic Analyst,Analyst,Bc Public Service,Victoria,BC,"Statistical software, Statistics, Power BI, R, Statistics",ANY,In-Person,Service,76000.0,87000.0,81500.0
Business and Technical Analysts,Econ 24R - Economic Analyst,Analyst,Bc Public Service,Victoria,NL,"Statistical software, Statistics, Power BI, R, Statistics",ANY,In-Person,Service,76000.0,87000.0,81500.0
Business and Technical Analysts,Econ 24R - Economic Analyst,Analyst,Bc Public Service,Victoria,MB,"Statistical software, Statistics, Power BI, R, Statistics",ANY,In-Person,Service,76000.0,87000.0,81500.0
Business and Marketing Analysts,Business Development Analyst,Analyst,Source Energy Services Canada Lp,Calgary,AB,"SQL, Oil & gas, Logistics, Office Suite, Statistics",ANY,In-Person,Energy,60000.0,82000.0,71000.0
Senior Supply Chain Data Analysts,Evergreen - Business Analyst - Winnipeg (Remote For Winnipeg),Business Analyst,Togetherwork Talent Community,Winnipeg,MB,"Kanban, Statistics, Scrum, Agile, Business requirements",ANY,Remote,Technology,60000.0,80000.0,70000.0
Systems and Data Analysts,"Data Integrity Analyst, Surgical Program (Nsqip)",Analyst,Humber River Health,Toronto,ON,"Python, SQL, Microsoft Access, Writing skills, Office Suite",ANY,In-Person,Healthcare,71000.0,80000.0,75500.0
Senior Supply Chain Data Analysts,24-144 Business Solutions Analyst,Analyst,The City Of Maple Ridge,Maple Ridge,BC,"Computer science, Business requirements",ANY,In-Person,Technology,94494.4,111633.6,103064.0
Senior Supply Chain Data Analysts,Category Business Analyst ( Evergreen),Business Analyst,Canadian Tire Corporation,Toronto,ON,"Presentation skills, Retail management, Analytics",ANY,In-Person,Others,55000.0,71000.0,63000.0
Business Systems Analysts,Business Data Analyst,Data Analyst,Ssmc Business Solutions Inc.,Surrey,BC,Python,ANY,In-Person,Consulting,83200.0,83200.0,83200.0
Senior Data Analysts,Senior Fraud Data Analyst,Data Analyst,Intact,Montreal,QC,"Bilingual, Power BI, SQL, SAS, SQL",Senior,In-Person,Others,60000.0,70000.0,65000.0
Senior Business Analysts,Senior Technical Business Analyst,Business Analyst,Canadian Cancer Society,Vancouver,BC,"No SQL, SQL, Microsoft Outlook, Salesforce, Visio",Senior,In-Person,Healthcare,70000.0,70000.0,70000.0
Senior Supply Chain Data Analysts,Frito Lay Canada Business Analyst (Contract),Business Analyst,Pepsico,Lethbridge,AB,"Python, SQL, Oracle, Procurement, SAP",ANY,In-Person,Others,57000.0,63000.0,60000.0
Business and Technical Analysts,Analyste Spãƒæ’Ã‚Â©Cialisãƒæ’Ã‚Â© En Informatique - Cybersãƒæ’Ã‚Â©Curitãƒæ’Ã‚Â©/ Specialized Data Analyst,Data Analyst,Ungava Tulattavik Health Center,Quebec,QC,"Bilingual, Tableau, Python, Chef",ANY,In-Person,Healthcare,137280.0,180000.0,158640.0
Systems and Data Analysts,Data Analyst - Informatics And Systems,System Analyst,Colours Of Punjabi Event Organization Inc.,Surrey,BC,"SQL, Python, Windows, Office Suite, Computer skills",ANY,In-Person,Others,79040.0,79040.0,79040.0
Senior Business Intelligence Analysts,"Senior Data Analyst, Pricing And Finance",Financial Analyst,Servicetitan,British Columbia,BC,"Pricing, SQL, Big data, Salesforce, Tableau",Senior,In-Person,Technology,68000.0,88300.0,78150.0
Business Systems Analysts,Business Support Systems Analyst,System Analyst,Eastlink,Halifax,NS,"Agile, No SQL",ANY,In-Person,Others,68000.0,79000.0,73500.0
Database Analysts,Database Analyst,Analyst,Inntech Future Inc.,Beaumont,AB,"Microsoft Access, Oracle, R, SQL, Python",ANY,In-Person,Technology,87360.0,87360.0,87360.0
Senior Business Intelligence Analysts,Central Planning Analyst,Analyst,T&T Supermarket,Markham,ON,"Agile, SQL, Cantonese, ERP systems, Statistics",ANY,In-Person,Others,50000.0,57200.0,53600.0
Senior Business Intelligence Analysts,Program And Budget Associate Analyst,Data Associate,Canon Canada,Brampton,ON,"SQL, Oracle, Office Suite, Statistics, Time management",Mid,In-Person,Others,51000.0,57200.0,54100.0
Senior Supply Chain Data Analysts,"Analyst, Supply Chain Replenishment",Analyst,Loblaw Companies Limited,Toronto,ON,"SQL, SAP, Supply chain, Workday",ANY,In-Person,Technology,52000.0,59000.0,55500.0
Business Systems Analysts,Business System Analyst,System Analyst,Intelliware,Toronto,ON,"Jira, Azure, Business analysis, Databases, SQL",ANY,In-Person,Others,70000.0,100000.0,85000.0
Senior Business Analysts,Senior Business Analyst,Business Analyst,Ehealth Saskatchewan,Saskatchewan,SK,"Project management, IT, Business requirements",Senior,In-Person,Healthcare,88171.2,107286.4,97728.8
Senior Supply Chain Data Analysts,Supply Chain Analyst,Analyst,Trojan Technologies,London,ON,"SQL, Kanban, Writing skills, Presentation skills, Demand planning",ANY,In-Person,Technology,61000.0,61000.0,61000.0
Database Analysts,Database Analyst,Analyst,Vyoma Global Inc.,North York,ON,Python,ANY,In-Person,Others,89440.0,89440.0,89440.0
Senior Data Analysts,"Analyst, Reliability",Analyst,Porter Airlines Inc.,Toronto,ON,"SQL, Microsoft Access, R, Tableau, Statistics",ANY,In-Person,Others,80000.0,105000.0,92500.0
Systems and Data Analysts,"Data Analyst, Clinical Division, Provincial Lab Data Analytics - Provincial Laboratory Medicine Services (Plms)",Data Analyst,Phsa,Vancouver,BC,"Statistical software, Statistics, Cognos, Oracle, Data mining",ANY,In-Person,Others,72000.0,104000.0,88000.0
Senior Business Analysts,Senior Systems Analyst,System Analyst,Ig Wealth Management,Toronto,ON,"R, Statistics, Application development, SQL, Quality assurance",Senior,In-Person,Others,44000.0,58000.0,51000.0
Business and Technical Analysts,"Analyst, Network-Gis-Ns&Uc S",Analyst,Apotex Inc.,North York,ON,"Python, QoS, SQL, Microsoft Outlook, Avaya",ANY,In-Person,Others,64123.59,86600.0,75361.795
Business and Marketing Analysts,Business Analyst,Business Analyst,It Chapter,Ottawa,ON,"Bilingual, Tableau, Business analysis, Python, Statistics",ANY,In-Person,Technology,65000.0,87000.0,76000.0
Senior Business Analysts,Senior It Business Analyst,Business Analyst,Spark Power,Oakville,ON,"Oracle, SAP, Spark, NetSuite, Visio",Senior,In-Person,Energy,57000.0,87000.0,72000.0
Database Analysts,"Analyst, Database",Analyst,Maverick Innogarage Inc,Bowmanville,ON,Python,ANY,In-Person,Others,91520.0,91520.0,91520.0
Senior Supply Chain Data Analysts,Power Platform Developer (Business Analyst 2),Developer,City Of Burnaby,Burnaby,BC,"SharePoint, IT, Business requirements, PowerShell",ANY,In-Person,Technology,30240.56,57200.0,43720.28
Senior Business Analysts,Senior Business Analyst,Business Analyst,Fraser Health,Surrey,BC,Business requirements,Senior,In-Person,Healthcare,79289.59999999999,113984.0,96636.8
Senior Supply Chain Data Analysts,Master Data & Supply Chain Solutions Analyst (12 Month Contract),Analyst,Nestle Operational Services Worldwide Sa,Montreal,QC,"Bilingual, Tableau, SQL, Customer service, SAP",ANY,In-Person,Service,54000.0,58000.0,56000.0
Senior Supply Chain Data Analysts,Salesforce Technical Business Analyst,Business Analyst,Fusionspan,Remote,Undef,"Jira, Salesforce, Business analysis, Accounting, Business requirements",ANY,Remote,Others,68500.0,87000.0,77750.0
Senior Business Analysts,Policy Analyst,Analyst,Bc First Nations Justice Council,British Columbia,BC,"Program management, Management, Research, Statistics, Presentation skills",ANY,In-Person,Others,60000.0,79000.0,69500.0
Business Systems Analysts,Business Systems Analyst (Digital Investing),System Analyst,Questrade Financial Group,Toronto,ON,"Jira, Investment, Power BI, SQL, Confluence",ANY,In-Person,Finance,85000.0,101000.0,93000.0
Senior Business Analysts,Research Analyst Student (Ras-0724-T),Analyst,New Path Youth And Family Services,Barrie,ON,"Tableau, Power BI, SQL, Data mining, Customer service",ANY,In-Person,Service,41620.8,57200.0,49410.4
